session,t_ros,x,y,z,yaw_deg,nearest_dense_wp,nearest_distance_m
210339_wrong_localization,1786795906.825536013,-4.958778,-3.579983,-0.083546,12.533,10,2.1413
210339_wrong_localization,1786795906.925740957,-4.956957,-3.577181,-0.083243,12.523,11,2.1398
210339_wrong_localization,1786795907.025572538,-4.956229,-3.578149,-0.084432,12.535,11,2.1410
210339_wrong_localization,1786795907.126859665,-4.959479,-3.586855,-0.085884,12.523,10,2.1465
210339_wrong_localization,1786795907.226894140,-4.955570,-3.586254,-0.084698,12.514,10,2.1482
210339_wrong_localization,1786795907.325690508,-4.958901,-3.583851,-0.084470,12.545,10,2.1444
210339_wrong_localization,1786795907.425977230,-4.957182,-3.582467,-0.084041,12.570,10,2.1442
210339_wrong_localization,1786795907.525206089,-4.956927,-3.579345,-0.085338,12.546,11,2.1417
210339_wrong_localization,1786795907.625428915,-4.958595,-3.581459,-0.083496,12.557,10,2.1426
210339_wrong_localization,1786795907.726782560,-4.958978,-3.586121,-0.084291,12.546,10,2.1462
210339_wrong_localization,1786795907.825173140,-4.958694,-3.589268,-0.083951,12.565,10,2.1489
210339_wrong_localization,1786795907.927085161,-4.959787,-3.589986,-0.083281,12.539,10,2.1489
210339_wrong_localization,1786795908.027120829,-4.954361,-3.589273,-0.082879,12.542,10,2.1514
210339_wrong_localization,1786795908.125414371,-4.955929,-3.586341,-0.084178,12.584,10,2.1481
210339_wrong_localization,1786795908.226030350,-4.956174,-3.580104,-0.083192,12.540,11,2.1427
210339_wrong_localization,1786795908.325625420,-4.958356,-3.578468,-0.083052,12.503,11,2.1402
210339_wrong_localization,1786795908.425633669,-4.960156,-3.579306,-0.083858,12.521,10,2.1399
210339_wrong_localization,1786795908.525561094,-4.958942,-3.579753,-0.081784,12.509,10,2.1410
210339_wrong_localization,1786795908.627239704,-4.957433,-3.584963,-0.083878,12.511,10,2.1461
210339_wrong_localization,1786795908.727674007,-4.953716,-3.588350,-0.084741,12.526,10,2.1510
210339_wrong_localization,1786795908.825649738,-4.956164,-3.592120,-0.088131,12.563,10,2.1527
210339_wrong_localization,1786795908.925698996,-4.954951,-3.591123,-0.083744,12.560,10,2.1526
210339_wrong_localization,1786795909.026174068,-4.957964,-3.593703,-0.081299,12.534,10,2.1530
210339_wrong_localization,1786795909.126302481,-4.959776,-3.592453,-0.079116,12.511,10,2.1509
210339_wrong_localization,1786795909.227380991,-4.958682,-3.591026,-0.081423,12.547,10,2.1504
210339_wrong_localization,1786795909.327804804,-4.958548,-3.591833,-0.082461,12.525,10,2.1511
210339_wrong_localization,1786795909.427384138,-4.956897,-3.590628,-0.082871,12.548,10,2.1511
210339_wrong_localization,1786795909.526994467,-4.955876,-3.591015,-0.084335,12.558,10,2.1520
210339_wrong_localization,1786795909.627276182,-4.955225,-3.586317,-0.085128,12.495,10,2.1485
210339_wrong_localization,1786795909.727367878,-4.958300,-3.578626,-0.086068,12.515,11,2.1404
210339_wrong_localization,1786795909.827090502,-4.957328,-3.576511,-0.084476,12.543,11,2.1390
210339_wrong_localization,1786795909.927349329,-4.955856,-3.575641,-0.084489,12.530,11,2.1390
210339_wrong_localization,1786795910.027734518,-4.959964,-3.577012,-0.085095,12.533,11,2.1381
210339_wrong_localization,1786795910.127558947,-4.960679,-3.579428,-0.084916,12.538,10,2.1397
210339_wrong_localization,1786795910.227058649,-4.960446,-3.587440,-0.085018,12.524,10,2.1464
210339_wrong_localization,1786795910.327035189,-4.957758,-3.592189,-0.085349,12.523,10,2.1519
210339_wrong_localization,1786795910.427204847,-4.957116,-3.590899,-0.083900,12.513,10,2.1512
210339_wrong_localization,1786795910.527560234,-4.958921,-3.592003,-0.082867,12.546,10,2.1510
210339_wrong_localization,1786795910.627370834,-4.961875,-3.594553,-0.082020,12.549,10,2.1514
210339_wrong_localization,1786795910.727334738,-4.963959,-3.592640,-0.082537,12.553,10,2.1487
210339_wrong_localization,1786795910.827263355,-4.963313,-3.591762,-0.083014,12.519,10,2.1483
210339_wrong_localization,1786795910.927430868,-4.963275,-3.590035,-0.081743,12.538,10,2.1469
210339_wrong_localization,1786795911.027388096,-4.959284,-3.586604,-0.082762,12.511,10,2.1464
210339_wrong_localization,1786795911.127088308,-4.955022,-3.582925,-0.084699,12.534,11,2.1457
210339_wrong_localization,1786795911.227628469,-4.955510,-3.586204,-0.086538,12.542,10,2.1482
210339_wrong_localization,1786795911.327693224,-4.959963,-3.588658,-0.087311,12.542,10,2.1477
210339_wrong_localization,1786795911.427278280,-4.958633,-3.584611,-0.084855,12.537,10,2.1451
210339_wrong_localization,1786795911.526215792,-4.959236,-3.581858,-0.085590,12.534,10,2.1425
210339_wrong_localization,1786795911.625878096,-4.958332,-3.585590,-0.085678,12.549,10,2.1461
210339_wrong_localization,1786795911.727204084,-4.959220,-3.586701,-0.085491,12.492,10,2.1465
210339_wrong_localization,1786795911.827419519,-4.957653,-3.586192,-0.083230,12.512,10,2.1470
210339_wrong_localization,1786795911.927962303,-4.956298,-3.587211,-0.083671,12.559,10,2.1486
210339_wrong_localization,1786795912.027027369,-4.959381,-3.587906,-0.081574,12.549,10,2.1474
210339_wrong_localization,1786795912.126162767,-4.958983,-3.591880,-0.082087,12.527,10,2.1509
210339_wrong_localization,1786795912.227763176,-4.956847,-3.593729,-0.080811,12.540,10,2.1536
210339_wrong_localization,1786795912.325936317,-4.959483,-3.595338,-0.081756,12.564,10,2.1535
210339_wrong_localization,1786795912.426259995,-4.957510,-3.587601,-0.080181,12.536,10,2.1482
210339_wrong_localization,1786795912.527647734,-4.956859,-3.586075,-0.082182,12.498,10,2.1474
210339_wrong_localization,1786795912.627644539,-4.956000,-3.589891,-0.083589,12.534,10,2.1510
210339_wrong_localization,1786795912.726477146,-4.957858,-3.585443,-0.082942,12.545,10,2.1463
210339_wrong_localization,1786795912.826426983,-4.957306,-3.584412,-0.082744,12.490,10,2.1457
210339_wrong_localization,1786795912.928323269,-4.958426,-3.584054,-0.082844,12.506,10,2.1448
210339_wrong_localization,1786795913.026709318,-4.959739,-3.586227,-0.082934,12.560,10,2.1458
210339_wrong_localization,1786795913.126585484,-4.955733,-3.578958,-0.081904,12.545,11,2.1419
210339_wrong_localization,1786795913.226384878,-4.956883,-3.577211,-0.081614,12.527,11,2.1398
210339_wrong_localization,1786795913.326116323,-4.959600,-3.581347,-0.082632,12.520,10,2.1419
210339_wrong_localization,1786795913.427762270,-4.957405,-3.581742,-0.083074,12.531,10,2.1435
210339_wrong_localization,1786795913.527908564,-4.953055,-3.583548,-0.083436,12.520,11,2.1472
210339_wrong_localization,1786795913.626636505,-4.954683,-3.583536,-0.084710,12.532,11,2.1464
210339_wrong_localization,1786795913.726148605,-4.957345,-3.584955,-0.083604,12.540,10,2.1462
210339_wrong_localization,1786795913.828341246,-4.958721,-3.584111,-0.083021,12.540,10,2.1447
210339_wrong_localization,1786795913.926528454,-4.956644,-3.584550,-0.081492,12.525,10,2.1462
210339_wrong_localization,1786795914.026089191,-4.958017,-3.584552,-0.081857,12.535,10,2.1454
210339_wrong_localization,1786795914.126225233,-4.957425,-3.582458,-0.080185,12.519,10,2.1441
210339_wrong_localization,1786795914.226488590,-4.958399,-3.580604,-0.081671,12.557,10,2.1420
210339_wrong_localization,1786795914.326505661,-4.961455,-3.586676,-0.083122,12.513,10,2.1452
210339_wrong_localization,1786795914.426625729,-4.955321,-3.581694,-0.083553,12.508,11,2.1445
210339_wrong_localization,1786795914.526424170,-4.957117,-3.580383,-0.084277,12.512,11,2.1425
210339_wrong_localization,1786795914.627873182,-4.956271,-3.581359,-0.084967,12.509,11,2.1437
210339_wrong_localization,1786795914.726671219,-4.959482,-3.582486,-0.084425,12.535,10,2.1429
210339_wrong_localization,1786795914.826546669,-4.957589,-3.581543,-0.084802,12.531,10,2.1432
210339_wrong_localization,1786795914.927801847,-4.959094,-3.586302,-0.085138,12.533,10,2.1463
210339_wrong_localization,1786795915.026885271,-4.957557,-3.589661,-0.084753,12.507,10,2.1499
210339_wrong_localization,1786795915.127887487,-4.958089,-3.591731,-0.084362,12.578,10,2.1513
210339_wrong_localization,1786795915.227940321,-4.957791,-3.592623,-0.083685,12.556,10,2.1522
210339_wrong_localization,1786795915.328476191,-4.955859,-3.591284,-0.084808,12.548,10,2.1522
210339_wrong_localization,1786795915.426729918,-4.957740,-3.585691,-0.084120,12.535,10,2.1465
210339_wrong_localization,1786795915.526426315,-4.954011,-3.577924,-0.083044,12.520,11,2.1419
210339_wrong_localization,1786795915.626278162,-4.952689,-3.576108,-0.082150,12.511,11,2.1410
210339_wrong_localization,1786795915.726494551,-4.953365,-3.576704,-0.082574,12.511,11,2.1411
210339_wrong_localization,1786795915.826611042,-4.955330,-3.581629,-0.081884,12.512,11,2.1444
210339_wrong_localization,1786795915.928800344,-4.954330,-3.589986,-0.082611,12.560,10,2.1520
210339_wrong_localization,1786795916.028203249,-4.954653,-3.593828,-0.083750,12.541,10,2.1550
210339_wrong_localization,1786795916.126246691,-4.956978,-3.594480,-0.083962,12.558,10,2.1542
210339_wrong_localization,1786795916.228428125,-4.963829,-3.598161,-0.085194,12.548,10,2.1533
210339_wrong_localization,1786795916.328274727,-4.963376,-3.594110,-0.082480,12.521,10,2.1502
210339_wrong_localization,1786795916.426396608,-4.962080,-3.585601,-0.080933,12.492,10,2.1440
210339_wrong_localization,1786795916.526410103,-4.961081,-3.581447,-0.079498,12.542,10,2.1411
210339_wrong_localization,1786795916.628464222,-4.965211,-3.579780,-0.081874,12.510,10,2.1374
210339_wrong_localization,1786795916.728171110,-4.959950,-3.576955,-0.083871,12.541,11,2.1381
210339_wrong_localization,1786795916.827933550,-4.962539,-3.582262,-0.083501,12.497,10,2.1410
210339_wrong_localization,1786795916.927134037,-4.960155,-3.583293,-0.084291,12.531,10,2.1432
210339_wrong_localization,1786795917.028035402,-4.957812,-3.582111,-0.084019,12.537,10,2.1436
210339_wrong_localization,1786795917.128142834,-4.957210,-3.581233,-0.084357,12.532,11,2.1432
210339_wrong_localization,1786795917.228146791,-4.958788,-3.580731,-0.084865,12.548,10,2.1419
210339_wrong_localization,1786795917.328330755,-4.961021,-3.580119,-0.084162,12.516,10,2.1401
210339_wrong_localization,1786795917.426370859,-4.962377,-3.587056,-0.085248,12.503,10,2.1450
210339_wrong_localization,1786795917.528414965,-4.961900,-3.586167,-0.084731,12.516,10,2.1445
210339_wrong_localization,1786795917.626652479,-4.960146,-3.584851,-0.085676,12.555,10,2.1445
210339_wrong_localization,1786795917.726444483,-4.956358,-3.581264,-0.085578,12.529,11,2.1436
210339_wrong_localization,1786795917.827003717,-4.954957,-3.584483,-0.083995,12.559,11,2.1471
210339_wrong_localization,1786795917.926503897,-4.954901,-3.585420,-0.082716,12.572,10,2.1479
210339_wrong_localization,1786795918.026565552,-4.957451,-3.586903,-0.080721,12.531,10,2.1477
210339_wrong_localization,1786795918.128380775,-4.958724,-3.585707,-0.081059,12.546,10,2.1460
210339_wrong_localization,1786795918.226749659,-4.957733,-3.586432,-0.082158,12.555,10,2.1471
210339_wrong_localization,1786795918.328226566,-4.959946,-3.585957,-0.084841,12.525,10,2.1455
210339_wrong_localization,1786795918.427069187,-4.959466,-3.588014,-0.083613,12.552,10,2.1474
210339_wrong_localization,1786795918.527036428,-4.959532,-3.588727,-0.083629,12.537,10,2.1480
210339_wrong_localization,1786795918.628035784,-4.960697,-3.589242,-0.082257,12.534,10,2.1478
210339_wrong_localization,1786795918.728379726,-4.960302,-3.588908,-0.082532,12.540,10,2.1477
210339_wrong_localization,1786795918.828670502,-4.958975,-3.586589,-0.082377,12.537,10,2.1466
210339_wrong_localization,1786795918.928308010,-4.962026,-3.586272,-0.082318,12.525,10,2.1446
210339_wrong_localization,1786795919.027095079,-4.965973,-3.588608,-0.084096,12.511,10,2.1442
210339_wrong_localization,1786795919.126693964,-4.962383,-3.591137,-0.086438,12.526,10,2.1483
210339_wrong_localization,1786795919.231573343,-4.956871,-3.586786,-0.086763,12.527,10,2.1479
210339_wrong_localization,1786795919.328647375,-4.953550,-3.582323,-0.084395,12.527,11,2.1459
210339_wrong_localization,1786795919.428153038,-4.952254,-3.578492,-0.081909,12.514,11,2.1433
210339_wrong_localization,1786795919.528160334,-4.952443,-3.576139,-0.079654,12.527,11,2.1411
210339_wrong_localization,1786795919.628203630,-4.953811,-3.574839,-0.080877,12.546,11,2.1393
210339_wrong_localization,1786795919.728580475,-4.953218,-3.571983,-0.081314,12.528,11,2.1371
210339_wrong_localization,1786795919.828379154,-4.955581,-3.573759,-0.084505,12.499,11,2.1375
210339_wrong_localization,1786795919.928500891,-4.958719,-3.578619,-0.085773,12.542,11,2.1402
210339_wrong_localization,1786795920.027836084,-4.960893,-3.582791,-0.085339,12.554,10,2.1423
210339_wrong_localization,1786795920.128667593,-4.958652,-3.584332,-0.086528,12.532,10,2.1449
210339_wrong_localization,1786795920.228686333,-4.956651,-3.587401,-0.083270,12.532,10,2.1486
210339_wrong_localization,1786795920.328404903,-4.955082,-3.586469,-0.081592,12.561,10,2.1487
210339_wrong_localization,1786795920.428343058,-4.954796,-3.585517,-0.082784,12.530,10,2.1481
210339_wrong_localization,1786795920.528869629,-4.959246,-3.588935,-0.082702,12.532,10,2.1483
210339_wrong_localization,1786795920.626889706,-4.961115,-3.587540,-0.083314,12.529,10,2.1461
210339_wrong_localization,1786795920.726842642,-4.962715,-3.584742,-0.083833,12.540,10,2.1429
210339_wrong_localization,1786795920.828369617,-4.963646,-3.582419,-0.084436,12.502,10,2.1405
210339_wrong_localization,1786795920.926984787,-4.961666,-3.577257,-0.085626,12.517,10,2.1374
210339_wrong_localization,1786795921.028268337,-4.963309,-3.580827,-0.084437,12.535,10,2.1394
210339_wrong_localization,1786795921.129131079,-4.962301,-3.582065,-0.085535,12.544,10,2.1409
210339_wrong_localization,1786795921.228608370,-4.964650,-3.588352,-0.085436,12.528,10,2.1448
210339_wrong_localization,1786795921.328452110,-4.965006,-3.594235,-0.086890,12.516,10,2.1494
210339_wrong_localization,1786795921.428706408,-4.959732,-3.596357,-0.085414,12.545,10,2.1541
210339_wrong_localization,1786795921.528670788,-4.962586,-3.595580,-0.085200,12.532,10,2.1519
210339_wrong_localization,1786795921.628585815,-4.961888,-3.592422,-0.085000,12.544,10,2.1497
210339_wrong_localization,1786795921.728664875,-4.962493,-3.594537,-0.083099,12.543,10,2.1511
210339_wrong_localization,1786795921.828762293,-4.961624,-3.585875,-0.083333,12.521,10,2.1445
210339_wrong_localization,1786795921.928473949,-4.958465,-3.585532,-0.083230,12.552,10,2.1460
210339_wrong_localization,1786795922.028970718,-4.957871,-3.589617,-0.082382,12.528,10,2.1497
210339_wrong_localization,1786795922.128891230,-4.951961,-3.584716,-0.080492,12.502,11,2.1488
210339_wrong_localization,1786795922.228344679,-4.955096,-3.581936,-0.081651,12.499,11,2.1448
210339_wrong_localization,1786795922.329122782,-4.955256,-3.578365,-0.082317,12.501,11,2.1416
210339_wrong_localization,1786795922.428623438,-4.959260,-3.578510,-0.082433,12.507,10,2.1398
210339_wrong_localization,1786795922.528687000,-4.959402,-3.577242,-0.083667,12.524,11,2.1386
210339_wrong_localization,1786795922.629018545,-4.958041,-3.578730,-0.082486,12.534,11,2.1406
210339_wrong_localization,1786795922.728474617,-4.961034,-3.584532,-0.083802,12.543,10,2.1437
210339_wrong_localization,1786795922.827234507,-4.961800,-3.584578,-0.083577,12.517,10,2.1433
210339_wrong_localization,1786795922.928879738,-4.955023,-3.575833,-0.083273,12.501,11,2.1396
210339_wrong_localization,1786795923.028931856,-4.957748,-3.580034,-0.084392,12.492,11,2.1419
210339_wrong_localization,1786795923.129123211,-4.958780,-3.580097,-0.083464,12.528,10,2.1414
210339_wrong_localization,1786795923.228931427,-4.958482,-3.583656,-0.085568,12.530,10,2.1444
210339_wrong_localization,1786795923.327277422,-4.957054,-3.584584,-0.084118,12.537,10,2.1460
210339_wrong_localization,1786795923.427145481,-4.958884,-3.585071,-0.083566,12.554,10,2.1454
210339_wrong_localization,1786795923.529435635,-4.956158,-3.579628,-0.080844,12.539,11,2.1423
210339_wrong_localization,1786795923.628621817,-4.953095,-3.575795,-0.081727,12.516,11,2.1405
210339_wrong_localization,1786795923.728738070,-4.952678,-3.580119,-0.082241,12.513,11,2.1445
210339_wrong_localization,1786795923.827602625,-4.951350,-3.581417,-0.082717,12.527,11,2.1462
210339_wrong_localization,1786795923.927572966,-4.956190,-3.581090,-0.081534,12.533,11,2.1436
210339_wrong_localization,1786795924.029700756,-4.959669,-3.583003,-0.082955,12.524,10,2.1432
210339_wrong_localization,1786795924.129241705,-4.957933,-3.584470,-0.081837,12.542,10,2.1454
210339_wrong_localization,1786795924.227379799,-4.959409,-3.588187,-0.080298,12.539,10,2.1476
210339_wrong_localization,1786795924.328923941,-4.959716,-3.587274,-0.082318,12.535,10,2.1467
210339_wrong_localization,1786795924.428961277,-4.958351,-3.587770,-0.084305,12.500,10,2.1479
210339_wrong_localization,1786795924.528753757,-4.958670,-3.582290,-0.082879,12.489,10,2.1432
210339_wrong_localization,1786795924.628945827,-4.959733,-3.584196,-0.082720,12.551,10,2.1442
210339_wrong_localization,1786795924.729152203,-4.959008,-3.584934,-0.084399,12.529,10,2.1452
210339_wrong_localization,1786795924.828851223,-4.960996,-3.587195,-0.085653,12.545,10,2.1459
210339_wrong_localization,1786795924.929276705,-4.962822,-3.589286,-0.083358,12.522,10,2.1466
210339_wrong_localization,1786795925.029110909,-4.961066,-3.586340,-0.080917,12.498,10,2.1452
210339_wrong_localization,1786795925.128896713,-4.959365,-3.590757,-0.081815,12.521,10,2.1498
210339_wrong_localization,1786795925.228996038,-4.959827,-3.594624,-0.082098,12.516,10,2.1527
210339_wrong_localization,1786795925.328943968,-4.956351,-3.588895,-0.081429,12.550,10,2.1500
210339_wrong_localization,1786795925.429433584,-4.953687,-3.586805,-0.082608,12.510,11,2.1498
210339_wrong_localization,1786795925.529408693,-4.950963,-3.582176,-0.082166,12.555,11,2.1471
210339_wrong_localization,1786795925.627740622,-4.957488,-3.579315,-0.083928,12.509,11,2.1414
